date,usage,serial_number
2023-06-19,95,GUTXG4I9JHU47Q24
2023-06-20,102,GUTXG4I9JHU47Q24
2023-06-21,96,GUTXG4I9JHU47Q24
2023-06-22,118,GUTXG4I9JHU47Q24
2023-06-23,106,GUTXG4I9JHU47Q24
2023-06-24,70,GUTXG4I9JHU47Q24
2023-06-25,101,GUTXG4I9JHU47Q24
2023-06-26,80,GUTXG4I9JHU47Q24
2023-06-27,171,GUTXG4I9JHU47Q24
2023-06-28,84,GUTXG4I9JHU47Q24
2023-06-29,81,GUTXG4I9JHU47Q24
2023-06-30,96,GUTXG4I9JHU47Q24
2023-07-01,36,GUTXG4I9JHU47Q24
2023-07-02,86,GUTXG4I9JHU47Q24
2023-07-03,99,GUTXG4I9JHU47Q24
2023-07-04,139,GUTXG4I9JHU47Q24
2023-07-05,119,GUTXG4I9JHU47Q24
2023-07-06,105,GUTXG4I9JHU47Q24
2023-07-07,132,GUTXG4I9JHU47Q24
2023-07-08,100,GUTXG4I9JHU47Q24
2023-07-09,94,GUTXG4I9JHU47Q24
2023-07-10,67,GUTXG4I9JHU47Q24
2023-07-11,99,GUTXG4I9JHU47Q24
2023-07-12,98,GUTXG4I9JHU47Q24
2023-07-13,83,GUTXG4I9JHU47Q24
2023-07-14,85,GUTXG4I9JHU47Q24
2023-07-15,109,GUTXG4I9JHU47Q24
2023-07-16,137,GUTXG4I9JHU47Q24
2023-07-17,107,GUTXG4I9JHU47Q24
2023-07-18,87,GUTXG4I9JHU47Q24
2023-07-19,129,GUTXG4I9JHU47Q24
2023-07-20,123,GUTXG4I9JHU47Q24
2023-07-21,30,GUTXG4I9JHU47Q24
2023-07-22,73,GUTXG4I9JHU47Q24
2023-07-23,71,GUTXG4I9JHU47Q24
2023-07-24,105,GUTXG4I9JHU47Q24
2023-07-25,161,GUTXG4I9JHU47Q24
2023-07-26,78,GUTXG4I9JHU47Q24
2023-07-27,115,GUTXG4I9JHU47Q24
2023-07-28,87,GUTXG4I9JHU47Q24
2023-07-29,119,GUTXG4I9JHU47Q24
2023-07-30,106,GUTXG4I9JHU47Q24
2023-07-31,37,GUTXG4I9JHU47Q24
2023-08-01,118,GUTXG4I9JHU47Q24
2023-08-02,112,GUTXG4I9JHU47Q24
2023-08-03,74,GUTXG4I9JHU47Q24
2023-08-04,86,GUTXG4I9JHU47Q24
2023-08-05,93,GUTXG4I9JHU47Q24
2023-08-06,73,GUTXG4I9JHU47Q24
2023-08-07,104,GUTXG4I9JHU47Q24
2023-08-08,128,GUTXG4I9JHU47Q24
2023-08-09,150,GUTXG4I9JHU47Q24
2023-08-10,129,GUTXG4I9JHU47Q24
2023-08-11,97,GUTXG4I9JHU47Q24
2023-08-12,70,GUTXG4I9JHU47Q24
2023-08-13,66,GUTXG4I9JHU47Q24
2023-08-14,111,GUTXG4I9JHU47Q24
2023-08-15,76,GUTXG4I9JHU47Q24
2023-08-16,59,GUTXG4I9JHU47Q24
2023-08-17,104,GUTXG4I9JHU47Q24
2023-08-18,85,GUTXG4I9JHU47Q24
2023-08-19,112,GUTXG4I9JHU47Q24
2023-08-20,104,GUTXG4I9JHU47Q24
2023-08-21,118,GUTXG4I9JHU47Q24
2023-08-22,105,GUTXG4I9JHU47Q24
2023-08-23,103,GUTXG4I9JHU47Q24
2023-08-24,108,GUTXG4I9JHU47Q24
2023-08-25,121,GUTXG4I9JHU47Q24
2023-08-26,106,GUTXG4I9JHU47Q24
2023-08-27,89,GUTXG4I9JHU47Q24
2023-08-28,77,GUTXG4I9JHU47Q24
2023-08-29,94,GUTXG4I9JHU47Q24
2023-08-30,117,GUTXG4I9JHU47Q24
2023-08-31,80,GUTXG4I9JHU47Q24
2023-09-01,46,GUTXG4I9JHU47Q24
2023-09-02,89,GUTXG4I9JHU47Q24
2023-09-03,78,GUTXG4I9JHU47Q24
2023-09-04,88,GUTXG4I9JHU47Q24
2023-09-05,105,GUTXG4I9JHU47Q24
2023-09-06,86,GUTXG4I9JHU47Q24
2023-09-07,80,GUTXG4I9JHU47Q24
2023-09-08,111,GUTXG4I9JHU47Q24
2023-09-09,38,GUTXG4I9JHU47Q24
2023-09-10,1,GUTXG4I9JHU47Q24
2023-09-11,41,GUTXG4I9JHU47Q24
2023-09-12,15,GUTXG4I9JHU47Q24
2023-09-13,22,GUTXG4I9JHU47Q24
2023-09-14,22,GUTXG4I9JHU47Q24
2023-09-15,59,GUTXG4I9JHU47Q24
2023-09-16,54,GUTXG4I9JHU47Q24
2023-09-17,93,GUTXG4I9JHU47Q24
2023-09-18,170,GUTXG4I9JHU47Q24
2023-09-19,117,GUTXG4I9JHU47Q24
2023-09-20,109,GUTXG4I9JHU47Q24
2023-09-21,84,GUTXG4I9JHU47Q24
2023-09-22,49,GUTXG4I9JHU47Q24
2023-09-23,43,GUTXG4I9JHU47Q24
2023-09-24,85,GUTXG4I9JHU47Q24
2023-09-25,104,GUTXG4I9JHU47Q24
2023-09-26,75,GUTXG4I9JHU47Q24
2023-09-27,109,GUTXG4I9JHU47Q24
2023-09-28,23,GUTXG4I9JHU47Q24
2023-09-29,97,GUTXG4I9JHU47Q24
2023-09-30,114,GUTXG4I9JHU47Q24
2023-10-01,124,GUTXG4I9JHU47Q24
2023-10-02,77,GUTXG4I9JHU47Q24
2023-10-03,88,GUTXG4I9JHU47Q24
2023-10-04,95,GUTXG4I9JHU47Q24
2023-10-05,120,GUTXG4I9JHU47Q24
2023-10-06,135,GUTXG4I9JHU47Q24
2023-10-07,102,GUTXG4I9JHU47Q24
2023-10-08,106,GUTXG4I9JHU47Q24
2023-10-09,34,GUTXG4I9JHU47Q24
2023-10-10,122,GUTXG4I9JHU47Q24
2023-10-11,110,GUTXG4I9JHU47Q24
2023-10-12,69,GUTXG4I9JHU47Q24
2023-10-13,84,GUTXG4I9JHU47Q24
2023-10-14,110,GUTXG4I9JHU47Q24
2023-10-15,119,GUTXG4I9JHU47Q24
2023-10-16,91,GUTXG4I9JHU47Q24
2023-10-17,119,GUTXG4I9JHU47Q24
2023-10-18,90,GUTXG4I9JHU47Q24
2023-10-19,111,GUTXG4I9JHU47Q24
2023-10-20,64,GUTXG4I9JHU47Q24
2023-10-21,105,GUTXG4I9JHU47Q24
2023-10-22,106,GUTXG4I9JHU47Q24
2023-10-23,104,GUTXG4I9JHU47Q24
2023-10-24,89,GUTXG4I9JHU47Q24
2023-10-25,139,GUTXG4I9JHU47Q24
2023-10-26,143,GUTXG4I9JHU47Q24
2023-10-27,95,GUTXG4I9JHU47Q24
2023-10-28,100,GUTXG4I9JHU47Q24
2023-10-29,110,GUTXG4I9JHU47Q24
2023-10-30,62,GUTXG4I9JHU47Q24
2023-10-31,50,GUTXG4I9JHU47Q24
2023-11-01,42,GUTXG4I9JHU47Q24
2023-11-02,67,GUTXG4I9JHU47Q24
2023-11-03,84,GUTXG4I9JHU47Q24
2023-11-04,76,GUTXG4I9JHU47Q24
2023-11-05,76,GUTXG4I9JHU47Q24
2023-11-06,70,GUTXG4I9JHU47Q24
2023-11-07,47,GUTXG4I9JHU47Q24
2023-11-08,143,GUTXG4I9JHU47Q24
2023-11-09,114,GUTXG4I9JHU47Q24
2023-11-10,76,GUTXG4I9JHU47Q24
2023-11-11,26,GUTXG4I9JHU47Q24
2023-11-12,106,GUTXG4I9JHU47Q24
2023-11-13,122,GUTXG4I9JHU47Q24
2023-11-14,124,GUTXG4I9JHU47Q24
2023-11-15,117,GUTXG4I9JHU47Q24
2023-11-16,125,GUTXG4I9JHU47Q24
2023-11-17,63,GUTXG4I9JHU47Q24
2023-11-18,113,GUTXG4I9JHU47Q24
2023-11-19,119,GUTXG4I9JHU47Q24
2023-11-20,102,GUTXG4I9JHU47Q24
2023-11-21,118,GUTXG4I9JHU47Q24
2023-11-22,56,GUTXG4I9JHU47Q24
2023-11-23,72,GUTXG4I9JHU47Q24
2023-11-24,122,GUTXG4I9JHU47Q24
2023-11-25,104,GUTXG4I9JHU47Q24
2023-11-26,89,GUTXG4I9JHU47Q24
2023-11-27,114,GUTXG4I9JHU47Q24
2023-11-28,99,GUTXG4I9JHU47Q24
2023-11-29,71,GUTXG4I9JHU47Q24
2023-11-30,44,GUTXG4I9JHU47Q24
2023-12-01,48,GUTXG4I9JHU47Q24
2023-12-02,41,GUTXG4I9JHU47Q24
2023-12-03,50,GUTXG4I9JHU47Q24
2023-12-04,22,GUTXG4I9JHU47Q24
2023-12-05,5,GUTXG4I9JHU47Q24
2023-12-06,38,GUTXG4I9JHU47Q24
2023-12-07,57,GUTXG4I9JHU47Q24
2023-12-08,58,GUTXG4I9JHU47Q24
2023-12-09,160,GUTXG4I9JHU47Q24
2023-12-10,60,GUTXG4I9JHU47Q24
2023-12-11,104,GUTXG4I9JHU47Q24
2023-12-12,108,GUTXG4I9JHU47Q24
2023-12-13,74,GUTXG4I9JHU47Q24
2023-12-14,103,GUTXG4I9JHU47Q24
2023-12-15,84,GUTXG4I9JHU47Q24
2023-12-16,151,GUTXG4I9JHU47Q24
2023-12-17,116,GUTXG4I9JHU47Q24
2023-12-18,91,GUTXG4I9JHU47Q24
2023-12-19,106,GUTXG4I9JHU47Q24
2023-12-20,122,GUTXG4I9JHU47Q24
2023-12-21,64,GUTXG4I9JHU47Q24
2023-12-22,127,GUTXG4I9JHU47Q24
2023-12-23,43,GUTXG4I9JHU47Q24
2023-12-24,112,GUTXG4I9JHU47Q24
2023-12-25,97,GUTXG4I9JHU47Q24
2023-12-26,115,GUTXG4I9JHU47Q24
2023-12-27,62,GUTXG4I9JHU47Q24
2023-12-28,54,GUTXG4I9JHU47Q24
2023-12-29,91,GUTXG4I9JHU47Q24
2023-12-30,110,GUTXG4I9JHU47Q24
2023-12-31,71,GUTXG4I9JHU47Q24
2024-01-01,62,GUTXG4I9JHU47Q24
2024-01-02,106,GUTXG4I9JHU47Q24
2024-01-03,118,GUTXG4I9JHU47Q24
2024-01-04,105,GUTXG4I9JHU47Q24
2024-01-05,130,GUTXG4I9JHU47Q24
2024-01-06,72,GUTXG4I9JHU47Q24
2024-01-07,87,GUTXG4I9JHU47Q24
2024-01-08,147,GUTXG4I9JHU47Q24
2024-01-09,46,GUTXG4I9JHU47Q24
2024-01-10,105,GUTXG4I9JHU47Q24
2024-01-11,139,GUTXG4I9JHU47Q24
2024-01-12,89,GUTXG4I9JHU47Q24
2024-01-13,107,GUTXG4I9JHU47Q24
2024-01-14,60,GUTXG4I9JHU47Q24
2024-01-15,86,GUTXG4I9JHU47Q24
2024-01-16,92,GUTXG4I9JHU47Q24
2024-01-17,77,GUTXG4I9JHU47Q24
2024-01-18,106,GUTXG4I9JHU47Q24
2024-01-19,119,GUTXG4I9JHU47Q24
2024-01-20,76,GUTXG4I9JHU47Q24
2024-01-21,87,GUTXG4I9JHU47Q24
2024-01-22,83,GUTXG4I9JHU47Q24
2024-01-23,101,GUTXG4I9JHU47Q24
2024-01-24,72,GUTXG4I9JHU47Q24
2024-01-25,145,GUTXG4I9JHU47Q24
2024-01-26,126,GUTXG4I9JHU47Q24
2024-01-27,87,GUTXG4I9JHU47Q24
2024-01-28,63,GUTXG4I9JHU47Q24
2024-01-29,71,GUTXG4I9JHU47Q24
2024-01-30,121,GUTXG4I9JHU47Q24
2024-01-31,80,GUTXG4I9JHU47Q24
2024-02-01,140,GUTXG4I9JHU47Q24
2024-02-02,113,GUTXG4I9JHU47Q24
2024-02-03,98,GUTXG4I9JHU47Q24
2024-02-04,107,GUTXG4I9JHU47Q24
2024-02-05,126,GUTXG4I9JHU47Q24
2024-02-06,148,GUTXG4I9JHU47Q24
2024-02-07,131,GUTXG4I9JHU47Q24
2024-02-08,104,GUTXG4I9JHU47Q24
2024-02-09,60,GUTXG4I9JHU47Q24
2024-02-10,74,GUTXG4I9JHU47Q24
2024-02-11,142,GUTXG4I9JHU47Q24
2024-02-12,100,GUTXG4I9JHU47Q24
2024-02-13,107,GUTXG4I9JHU47Q24
2024-02-14,90,GUTXG4I9JHU47Q24
2024-02-15,109,GUTXG4I9JHU47Q24
2024-02-16,39,GUTXG4I9JHU47Q24
2024-02-17,102,GUTXG4I9JHU47Q24
2024-02-18,101,GUTXG4I9JHU47Q24
2024-02-19,125,GUTXG4I9JHU47Q24
2024-02-20,114,GUTXG4I9JHU47Q24
2024-02-21,86,GUTXG4I9JHU47Q24
2024-02-22,86,GUTXG4I9JHU47Q24
2024-02-23,115,GUTXG4I9JHU47Q24
2024-02-24,86,GUTXG4I9JHU47Q24
2024-02-25,88,GUTXG4I9JHU47Q24
2024-02-26,62,GUTXG4I9JHU47Q24
2024-02-27,79,GUTXG4I9JHU47Q24
2024-02-28,156,GUTXG4I9JHU47Q24
2024-02-29,65,GUTXG4I9JHU47Q24
2024-03-01,78,GUTXG4I9JHU47Q24
2024-03-02,107,GUTXG4I9JHU47Q24
2024-03-03,96,GUTXG4I9JHU47Q24
2024-03-04,87,GUTXG4I9JHU47Q24
2024-03-05,86,GUTXG4I9JHU47Q24
2024-03-06,42,GUTXG4I9JHU47Q24
2024-03-07,69,GUTXG4I9JHU47Q24
2024-03-08,105,GUTXG4I9JHU47Q24
2024-03-09,75,GUTXG4I9JHU47Q24
2024-03-10,63,GUTXG4I9JHU47Q24
2024-03-11,113,GUTXG4I9JHU47Q24
2024-03-12,125,GUTXG4I9JHU47Q24
2024-03-13,81,GUTXG4I9JHU47Q24
2024-03-14,58,GUTXG4I9JHU47Q24
2024-03-15,84,GUTXG4I9JHU47Q24
2024-03-16,67,GUTXG4I9JHU47Q24
2024-03-17,146,GUTXG4I9JHU47Q24
2024-03-18,101,GUTXG4I9JHU47Q24
2024-03-19,88,GUTXG4I9JHU47Q24
2024-03-20,121,GUTXG4I9JHU47Q24
2024-03-21,153,GUTXG4I9JHU47Q24
2024-03-22,137,GUTXG4I9JHU47Q24
2024-03-23,131,GUTXG4I9JHU47Q24
2024-03-24,104,GUTXG4I9JHU47Q24
2024-03-25,105,GUTXG4I9JHU47Q24
2024-03-26,145,GUTXG4I9JHU47Q24
2024-03-27,89,GUTXG4I9JHU47Q24
2024-03-28,120,GUTXG4I9JHU47Q24
2024-03-29,99,GUTXG4I9JHU47Q24
2024-03-30,123,GUTXG4I9JHU47Q24
2024-03-31,99,GUTXG4I9JHU47Q24
2024-04-01,63,GUTXG4I9JHU47Q24
2024-04-02,151,GUTXG4I9JHU47Q24
2024-04-03,116,GUTXG4I9JHU47Q24
2024-04-04,85,GUTXG4I9JHU47Q24
2024-04-05,51,GUTXG4I9JHU47Q24
2024-04-06,110,GUTXG4I9JHU47Q24
2024-04-07,88,GUTXG4I9JHU47Q24
2024-04-08,55,GUTXG4I9JHU47Q24
2024-04-09,95,GUTXG4I9JHU47Q24
2024-04-10,71,GUTXG4I9JHU47Q24
2024-04-11,53,GUTXG4I9JHU47Q24
2024-04-12,80,GUTXG4I9JHU47Q24
2024-04-13,149,GUTXG4I9JHU47Q24
2024-04-14,60,GUTXG4I9JHU47Q24
2024-04-15,153,GUTXG4I9JHU47Q24
2024-04-16,20,GUTXG4I9JHU47Q24
2024-04-17,71,GUTXG4I9JHU47Q24
2024-04-18,35,GUTXG4I9JHU47Q24
2024-04-19,0,GUTXG4I9JHU47Q24
2024-04-20,38,GUTXG4I9JHU47Q24
2024-04-21,3,GUTXG4I9JHU47Q24
2024-04-22,34,GUTXG4I9JHU47Q24
2024-04-23,64,GUTXG4I9JHU47Q24
2024-04-24,73,GUTXG4I9JHU47Q24
2024-04-25,65,GUTXG4I9JHU47Q24
2024-04-26,99,GUTXG4I9JHU47Q24
2024-04-27,106,GUTXG4I9JHU47Q24
2024-04-28,60,GUTXG4I9JHU47Q24
2024-04-29,96,GUTXG4I9JHU47Q24
2024-04-30,110,GUTXG4I9JHU47Q24
2024-05-01,101,GUTXG4I9JHU47Q24
2024-05-02,72,GUTXG4I9JHU47Q24
2024-05-03,99,GUTXG4I9JHU47Q24
2024-05-04,83,GUTXG4I9JHU47Q24
2024-05-05,91,GUTXG4I9JHU47Q24
2024-05-06,107,GUTXG4I9JHU47Q24
2024-05-07,120,GUTXG4I9JHU47Q24
2024-05-08,64,GUTXG4I9JHU47Q24
2024-05-09,95,GUTXG4I9JHU47Q24
2024-05-10,133,GUTXG4I9JHU47Q24
2024-05-11,58,GUTXG4I9JHU47Q24
2024-05-12,113,GUTXG4I9JHU47Q24
2024-05-13,137,GUTXG4I9JHU47Q24
2024-05-14,139,GUTXG4I9JHU47Q24
2024-05-15,95,GUTXG4I9JHU47Q24
2024-05-16,126,GUTXG4I9JHU47Q24
2024-05-17,152,GUTXG4I9JHU47Q24
2024-05-18,88,GUTXG4I9JHU47Q24
2024-05-19,136,GUTXG4I9JHU47Q24
2024-05-20,120,GUTXG4I9JHU47Q24
2024-05-21,108,GUTXG4I9JHU47Q24
2024-05-22,52,GUTXG4I9JHU47Q24
2024-05-23,99,GUTXG4I9JHU47Q24
2024-05-24,155,GUTXG4I9JHU47Q24
2024-05-25,119,GUTXG4I9JHU47Q24
2024-05-26,106,GUTXG4I9JHU47Q24
2024-05-27,106,GUTXG4I9JHU47Q24
2024-05-28,74,GUTXG4I9JHU47Q24
2024-05-29,117,GUTXG4I9JHU47Q24
2024-05-30,83,GUTXG4I9JHU47Q24
2024-05-31,145,GUTXG4I9JHU47Q24
2024-06-01,100,GUTXG4I9JHU47Q24
2024-06-02,81,GUTXG4I9JHU47Q24
2024-06-03,148,GUTXG4I9JHU47Q24
2024-06-04,82,GUTXG4I9JHU47Q24
2024-06-05,104,GUTXG4I9JHU47Q24
2024-06-06,146,GUTXG4I9JHU47Q24
2024-06-07,20,GUTXG4I9JHU47Q24
2024-06-08,57,GUTXG4I9JHU47Q24
2024-06-09,3,GUTXG4I9JHU47Q24
2024-06-10,0,GUTXG4I9JHU47Q24
2024-06-11,13,GUTXG4I9JHU47Q24
2024-06-12,12,GUTXG4I9JHU47Q24
2024-06-13,42,GUTXG4I9JHU47Q24
2024-06-14,24,GUTXG4I9JHU47Q24
2024-06-15,12,GUTXG4I9JHU47Q24
2024-06-16,36,GUTXG4I9JHU47Q24
2024-06-17,20,GUTXG4I9JHU47Q24
2024-06-18,145,GUTXG4I9JHU47Q24
2024-06-19,153,GUTXG4I9JHU47Q24
2024-06-20,108,GUTXG4I9JHU47Q24
2024-06-21,76,GUTXG4I9JHU47Q24
2024-06-22,78,GUTXG4I9JHU47Q24
2024-06-23,46,GUTXG4I9JHU47Q24
2024-06-24,104,GUTXG4I9JHU47Q24
2024-06-25,116,GUTXG4I9JHU47Q24
2024-06-26,95,GUTXG4I9JHU47Q24
2024-06-27,117,GUTXG4I9JHU47Q24
2024-06-28,125,GUTXG4I9JHU47Q24
2024-06-29,117,GUTXG4I9JHU47Q24
2024-06-30,79,GUTXG4I9JHU47Q24
2024-07-01,38,GUTXG4I9JHU47Q24
2024-07-02,55,GUTXG4I9JHU47Q24
2024-07-03,90,GUTXG4I9JHU47Q24
2024-07-04,152,GUTXG4I9JHU47Q24
2024-07-05,70,GUTXG4I9JHU47Q24
2024-07-06,46,GUTXG4I9JHU47Q24
2024-07-07,124,GUTXG4I9JHU47Q24
2023-03-04,196,CXRJH7AGE4S2Y34N
2023-03-05,194,CXRJH7AGE4S2Y34N
2023-03-06,185,CXRJH7AGE4S2Y34N
2023-03-07,178,CXRJH7AGE4S2Y34N
2023-03-08,192,CXRJH7AGE4S2Y34N
2023-03-09,187,CXRJH7AGE4S2Y34N
2023-03-10,190,CXRJH7AGE4S2Y34N
2023-03-11,36,CXRJH7AGE4S2Y34N
2023-03-12,39,CXRJH7AGE4S2Y34N
2023-03-13,36,CXRJH7AGE4S2Y34N
2023-03-14,50,CXRJH7AGE4S2Y34N
2023-03-15,16,CXRJH7AGE4S2Y34N
2023-03-16,45,CXRJH7AGE4S2Y34N
2023-03-17,31,CXRJH7AGE4S2Y34N
2023-03-18,183,CXRJH7AGE4S2Y34N
2023-03-19,191,CXRJH7AGE4S2Y34N
2023-03-20,209,CXRJH7AGE4S2Y34N
2023-03-21,177,CXRJH7AGE4S2Y34N
2023-03-22,189,CXRJH7AGE4S2Y34N
2023-03-23,192,CXRJH7AGE4S2Y34N
2023-03-24,205,CXRJH7AGE4S2Y34N
2023-03-25,168,CXRJH7AGE4S2Y34N
2023-03-26,183,CXRJH7AGE4S2Y34N
2023-03-27,190,CXRJH7AGE4S2Y34N
2023-03-28,213,CXRJH7AGE4S2Y34N
2023-03-29,205,CXRJH7AGE4S2Y34N
2023-03-30,192,CXRJH7AGE4S2Y34N
2023-03-31,196,CXRJH7AGE4S2Y34N
2023-04-01,192,CXRJH7AGE4S2Y34N
2023-04-02,186,CXRJH7AGE4S2Y34N
2023-04-03,193,CXRJH7AGE4S2Y34N
2023-04-04,201,CXRJH7AGE4S2Y34N
2023-04-05,192,CXRJH7AGE4S2Y34N
2023-04-06,172,CXRJH7AGE4S2Y34N
2023-04-07,203,CXRJH7AGE4S2Y34N
2023-04-08,182,CXRJH7AGE4S2Y34N
2023-04-09,194,CXRJH7AGE4S2Y34N
2023-04-10,194,CXRJH7AGE4S2Y34N
2023-04-11,206,CXRJH7AGE4S2Y34N
2023-04-12,181,CXRJH7AGE4S2Y34N
2023-04-13,191,CXRJH7AGE4S2Y34N
2023-04-14,186,CXRJH7AGE4S2Y34N
2023-04-15,215,CXRJH7AGE4S2Y34N
2023-04-16,191,CXRJH7AGE4S2Y34N
2023-04-17,184,CXRJH7AGE4S2Y34N
2023-04-18,199,CXRJH7AGE4S2Y34N
2023-04-19,200,CXRJH7AGE4S2Y34N
2023-04-20,188,CXRJH7AGE4S2Y34N
2023-04-21,185,CXRJH7AGE4S2Y34N
2023-04-22,196,CXRJH7AGE4S2Y34N
2023-04-23,186,CXRJH7AGE4S2Y34N
2023-04-24,198,CXRJH7AGE4S2Y34N
2023-04-25,186,CXRJH7AGE4S2Y34N
2023-04-26,174,CXRJH7AGE4S2Y34N
2023-04-27,194,CXRJH7AGE4S2Y34N
2023-04-28,199,CXRJH7AGE4S2Y34N
2023-04-29,194,CXRJH7AGE4S2Y34N
2023-04-30,192,CXRJH7AGE4S2Y34N
2023-05-01,178,CXRJH7AGE4S2Y34N
2023-05-02,182,CXRJH7AGE4S2Y34N
2023-05-03,190,CXRJH7AGE4S2Y34N
2023-05-04,184,CXRJH7AGE4S2Y34N
2023-05-05,179,CXRJH7AGE4S2Y34N
2023-05-06,185,CXRJH7AGE4S2Y34N
2023-05-07,205,CXRJH7AGE4S2Y34N
2023-05-08,172,CXRJH7AGE4S2Y34N
2023-05-09,198,CXRJH7AGE4S2Y34N
2023-05-10,210,CXRJH7AGE4S2Y34N
2023-05-11,186,CXRJH7AGE4S2Y34N
2023-05-12,182,CXRJH7AGE4S2Y34N
2023-05-13,190,CXRJH7AGE4S2Y34N
2023-05-14,190,CXRJH7AGE4S2Y34N
2023-05-15,180,CXRJH7AGE4S2Y34N
2023-05-16,189,CXRJH7AGE4S2Y34N
2023-05-17,190,CXRJH7AGE4S2Y34N
2023-05-18,175,CXRJH7AGE4S2Y34N
2023-05-19,159,CXRJH7AGE4S2Y34N
2023-05-20,206,CXRJH7AGE4S2Y34N
2023-05-21,179,CXRJH7AGE4S2Y34N
2023-05-22,187,CXRJH7AGE4S2Y34N
2023-05-23,214,CXRJH7AGE4S2Y34N
2023-05-24,188,CXRJH7AGE4S2Y34N
2023-05-25,204,CXRJH7AGE4S2Y34N
2023-05-26,177,CXRJH7AGE4S2Y34N
2023-05-27,209,CXRJH7AGE4S2Y34N
2023-05-28,197,CXRJH7AGE4S2Y34N
2023-05-29,181,CXRJH7AGE4S2Y34N
2023-05-30,184,CXRJH7AGE4S2Y34N
2023-05-31,174,CXRJH7AGE4S2Y34N
2023-06-01,192,CXRJH7AGE4S2Y34N
2023-06-02,176,CXRJH7AGE4S2Y34N
2023-06-03,196,CXRJH7AGE4S2Y34N
2023-06-04,197,CXRJH7AGE4S2Y34N
2023-06-05,187,CXRJH7AGE4S2Y34N
2023-06-06,196,CXRJH7AGE4S2Y34N
2023-06-07,209,CXRJH7AGE4S2Y34N
2023-06-08,194,CXRJH7AGE4S2Y34N
2023-06-09,177,CXRJH7AGE4S2Y34N
2023-06-10,186,CXRJH7AGE4S2Y34N
2023-06-11,190,CXRJH7AGE4S2Y34N
2023-06-12,200,CXRJH7AGE4S2Y34N
2023-06-13,191,CXRJH7AGE4S2Y34N
2023-06-14,212,CXRJH7AGE4S2Y34N
2023-06-15,197,CXRJH7AGE4S2Y34N
2023-06-16,198,CXRJH7AGE4S2Y34N
2023-06-17,191,CXRJH7AGE4S2Y34N
2023-06-18,186,CXRJH7AGE4S2Y34N
2023-06-19,218,CXRJH7AGE4S2Y34N
2023-06-20,188,CXRJH7AGE4S2Y34N
2023-06-21,204,CXRJH7AGE4S2Y34N
2023-06-22,187,CXRJH7AGE4S2Y34N
2023-06-23,210,CXRJH7AGE4S2Y34N
2023-06-24,194,CXRJH7AGE4S2Y34N
2023-06-25,173,CXRJH7AGE4S2Y34N
2023-06-26,194,CXRJH7AGE4S2Y34N
2023-06-27,184,CXRJH7AGE4S2Y34N
2023-06-28,198,CXRJH7AGE4S2Y34N
2023-06-29,184,CXRJH7AGE4S2Y34N
2023-06-30,181,CXRJH7AGE4S2Y34N
2023-07-01,196,CXRJH7AGE4S2Y34N
2023-07-02,198,CXRJH7AGE4S2Y34N
2023-07-03,184,CXRJH7AGE4S2Y34N
2023-07-04,194,CXRJH7AGE4S2Y34N
2023-07-05,197,CXRJH7AGE4S2Y34N
2023-07-06,207,CXRJH7AGE4S2Y34N
2023-07-07,186,CXRJH7AGE4S2Y34N
2023-07-08,195,CXRJH7AGE4S2Y34N
2023-07-09,192,CXRJH7AGE4S2Y34N
2023-07-10,174,CXRJH7AGE4S2Y34N
2023-07-11,190,CXRJH7AGE4S2Y34N
2023-07-12,192,CXRJH7AGE4S2Y34N
2023-07-13,191,CXRJH7AGE4S2Y34N
2023-07-14,209,CXRJH7AGE4S2Y34N
2023-07-15,196,CXRJH7AGE4S2Y34N
2023-07-16,189,CXRJH7AGE4S2Y34N
2023-07-17,191,CXRJH7AGE4S2Y34N
2023-07-18,192,CXRJH7AGE4S2Y34N
2023-07-19,187,CXRJH7AGE4S2Y34N
2023-07-20,190,CXRJH7AGE4S2Y34N
2023-07-21,197,CXRJH7AGE4S2Y34N
2023-07-22,198,CXRJH7AGE4S2Y34N
2023-07-23,187,CXRJH7AGE4S2Y34N
2023-07-24,180,CXRJH7AGE4S2Y34N
2023-07-25,193,CXRJH7AGE4S2Y34N
2023-07-26,180,CXRJH7AGE4S2Y34N
2023-07-27,200,CXRJH7AGE4S2Y34N
2023-07-28,190,CXRJH7AGE4S2Y34N
2023-07-29,188,CXRJH7AGE4S2Y34N
2023-07-30,186,CXRJH7AGE4S2Y34N
2023-07-31,190,CXRJH7AGE4S2Y34N
2023-08-01,190,CXRJH7AGE4S2Y34N
2023-08-02,183,CXRJH7AGE4S2Y34N
2023-08-03,188,CXRJH7AGE4S2Y34N
2023-08-04,194,CXRJH7AGE4S2Y34N
2023-08-05,193,CXRJH7AGE4S2Y34N
2023-08-06,185,CXRJH7AGE4S2Y34N
2023-08-07,202,CXRJH7AGE4S2Y34N
2023-08-08,183,CXRJH7AGE4S2Y34N
2023-08-09,180,CXRJH7AGE4S2Y34N
2023-08-10,177,CXRJH7AGE4S2Y34N
2023-08-11,197,CXRJH7AGE4S2Y34N
2023-08-12,178,CXRJH7AGE4S2Y34N
2023-08-13,200,CXRJH7AGE4S2Y34N
2023-08-14,208,CXRJH7AGE4S2Y34N
2023-08-15,205,CXRJH7AGE4S2Y34N
2023-08-16,179,CXRJH7AGE4S2Y34N
2023-08-17,201,CXRJH7AGE4S2Y34N
