date,break,serial_number
2025-05-15,1,S4GMRFX1W1J9TQ79
2025-06-20,1,S4GMRFX1W1J9TQ79
2025-08-08,1,S4GMRFX1W1J9TQ79
2025-08-12,1,S4GMRFX1W1J9TQ79
2025-02-01,1,CYABQVVHTHI6SM56
2022-11-02,0,0FCY89Q1DMFF4HIO
2023-03-22,1,214T9N8U5UD7P3OS
2022-05-12,1,ETYHNTYA0A3FJYI3
2022-05-30,1,ETYHNTYA0A3FJYI3
2022-06-24,1,ETYHNTYA0A3FJYI3
2022-07-01,0,ETYHNTYA0A3FJYI3
2024-03-12,1,EXD1QDLMJYNWEBXZ
2024-03-18,1,EXD1QDLMJYNWEBXZ
2024-11-01,1,EXD1QDLMJYNWEBXZ
2024-11-03,1,EXD1QDLMJYNWEBXZ
2024-11-22,1,EXD1QDLMJYNWEBXZ
2024-12-21,1,EXD1QDLMJYNWEBXZ
2024-12-25,1,EXD1QDLMJYNWEBXZ
2025-03-15,1,EXD1QDLMJYNWEBXZ
2025-03-25,1,EXD1QDLMJYNWEBXZ
2025-05-18,1,EXD1QDLMJYNWEBXZ
2025-08-24,1,EXD1QDLMJYNWEBXZ
2023-12-22,1,01ENKGC919L8DU3N
2024-07-07,0,01ENKGC919L8DU3N
2024-10-21,1,01ENKGC919L8DU3N
2024-12-29,1,01ENKGC919L8DU3N
2025-01-12,1,01ENKGC919L8DU3N
2025-04-06,1,01ENKGC919L8DU3N
2024-04-25,1,CFL9IJXY2133TAN9
2024-08-22,1,CFL9IJXY2133TAN9
2024-08-29,1,CFL9IJXY2133TAN9
2024-12-31,1,CFL9IJXY2133TAN9
2025-03-15,1,CFL9IJXY2133TAN9
2022-12-31,1,SY92A661K172CQH2
2023-03-02,1,SY92A661K172CQH2
2022-03-15,1,P46FNU1HPH3F9MIF
2022-05-04,1,P46FNU1HPH3F9MIF
2022-11-18,0,P46FNU1HPH3F9MIF
2022-11-19,1,P46FNU1HPH3F9MIF
2022-09-30,1,0XXRFSNUAT680J3R
2022-10-10,0,0XXRFSNUAT680J3R
2022-12-15,1,0XXRFSNUAT680J3R
2023-05-01,1,0XXRFSNUAT680J3R
2023-07-16,1,0XXRFSNUAT680J3R
2023-11-11,1,0XXRFSNUAT680J3R
2024-01-15,1,0XXRFSNUAT680J3R
2024-02-03,0,0XXRFSNUAT680J3R
2024-06-26,1,0XXRFSNUAT680J3R
2022-03-16,1,SUU91KX1L1OJT5R9
2022-06-11,1,SUU91KX1L1OJT5R9
2022-10-03,0,SUU91KX1L1OJT5R9
2023-01-07,1,SUU91KX1L1OJT5R9
2023-06-11,1,SUU91KX1L1OJT5R9
2023-06-26,0,SUU91KX1L1OJT5R9
2023-09-10,1,SUU91KX1L1OJT5R9
2024-03-08,1,SUU91KX1L1OJT5R9
2025-06-01,1,EMRLDP0A4AI67Y5L
2025-07-13,1,EMRLDP0A4AI67Y5L
2025-08-29,1,EMRLDP0A4AI67Y5L
2023-07-15,1,VFTJMO5MZYKKUB8J
2024-04-15,1,VFTJMO5MZYKKUB8J
2024-05-14,1,VFTJMO5MZYKKUB8J
2024-11-11,1,VFTJMO5MZYKKUB8J
2024-11-22,1,VFTJMO5MZYKKUB8J
2025-01-04,1,VFTJMO5MZYKKUB8J
2025-07-11,0,VFTJMO5MZYKKUB8J
2024-03-11,1,2MVXEI8UXU2RPF9S
2024-09-18,1,2MVXEI8UXU2RPF9S
2025-05-19,1,2MVXEI8UXU2RPF9S
2024-06-12,0,GUCMB4MBVB3FO1IK
2022-08-09,0,CXAF0Z6Y91ILCAQ2
2023-01-05,1,CXAF0Z6Y91ILCAQ2
2022-10-19,1,24IX1FX1W1J9TQ79
2022-10-28,1,24IX1FX1W1J9TQ79
2022-11-01,1,24IX1FX1W1J9TQ79
2022-11-18,1,24IX1FX1W1J9TQ79
2022-12-26,1,24IX1FX1W1J9TQ79
2023-04-23,1,24IX1FX1W1J9TQ79
2023-04-28,1,24IX1FX1W1J9TQ79
2023-05-06,0,24IX1FX1W1J9TQ79
2024-02-23,1,24IX1FX1W1J9TQ79
2024-03-13,1,24IX1FX1W1J9TQ79
2024-03-29,0,24IX1FX1W1J9TQ79
2024-04-02,1,24IX1FX1W1J9TQ79
2024-04-30,1,24IX1FX1W1J9TQ79
2024-05-31,1,24IX1FX1W1J9TQ79
2024-06-13,1,24IX1FX1W1J9TQ79
2024-07-20,1,24IX1FX1W1J9TQ79
2024-07-21,1,24IX1FX1W1J9TQ79
2024-08-11,1,24IX1FX1W1J9TQ79
2024-09-10,1,24IX1FX1W1J9TQ79
2024-09-23,0,24IX1FX1W1J9TQ79
2024-09-30,1,24IX1FX1W1J9TQ79
2024-10-03,0,24IX1FX1W1J9TQ79
2024-10-09,1,24IX1FX1W1J9TQ79
2024-12-24,1,24IX1FX1W1J9TQ79
2024-05-24,1,S12FVW6131RZC5A2
2024-07-23,1,S12FVW6131RZC5A2
2024-10-20,1,S12FVW6131RZC5A2
2025-02-12,1,S12FVW6131RZC5A2
2025-04-12,1,S12FVW6131RZC5A2
2025-06-28,1,S12FVW6131RZC5A2
2025-07-05,1,S12FVW6131RZC5A2
2023-09-23,0,VTQYATYA0A3FJYI3
2023-10-26,1,VTQYATYA0A3FJYI3
2023-12-19,1,VTQYATYA0A3FJYI3
2023-12-22,1,VTQYATYA0A3FJYI3
2024-03-09,1,VTQYATYA0A3FJYI3
2024-05-25,1,VTQYATYA0A3FJYI3
2024-06-15,1,VTQYATYA0A3FJYI3
2024-07-16,1,VTQYATYA0A3FJYI3
2024-08-13,1,VTQYATYA0A3FJYI3
2022-08-31,0,VX85CQITH4WNV9F7
2023-01-03,1,VX85CQITH4WNV9F7
2023-08-28,1,VX85CQITH4WNV9F7
2023-11-17,1,VX85CQITH4WNV9F7
2025-01-23,1,STPU1HV1619OTXS9
2025-02-17,1,STPU1HV1619OTXS9
2025-04-15,0,STPU1HV1619OTXS9
2022-05-10,0,G1OS2K9BUBI6R15W
2022-09-16,1,G1OS2K9BUBI6R15W
2022-11-27,1,G1OS2K9BUBI6R15W
2023-06-09,1,PFPUY5VY2133TKN9
2023-07-16,1,PFPUY5VY2133TKN9
2023-09-19,1,PFPUY5VY2133TKN9
2023-10-14,1,PFPUY5VY2133TKN9
2024-06-08,1,PFPUY5VY2133TKN9
2024-09-24,1,PFPUY5VY2133TKN9
2024-10-07,1,PFPUY5VY2133TKN9
2024-10-28,1,PFPUY5VY2133TKN9
2025-03-24,1,PFPUY5VY2133TKN9
2025-05-03,1,PFPUY5VY2133TKN9
2024-10-25,1,2YMVEA1UQUZSP7JS
2025-02-06,0,2YMVEA1UQUZSP7JS
2025-04-14,1,2YMVEA1UQUZSP7JS
2025-06-06,0,2YMVEA1UQUZSP7JS
2024-02-17,1,GXRCJFT1OM86GL5D
2024-03-23,1,GXRCJFT1OM86GL5D
2024-06-14,1,GXRCJFT1OM86GL5D
2024-06-20,1,GXRCJFT1OM86GL5D
2024-06-26,0,GXRCJFT1OM86GL5D
2024-08-10,1,GXRCJFT1OM86GL5D
2024-08-16,0,GXRCJFT1OM86GL5D
2024-12-25,1,GXRCJFT1OM86GL5D
2024-12-29,1,GXRCJFT1OM86GL5D
2025-01-13,1,GXRCJFT1OM86GL5D
2025-05-01,0,GXRCJFT1OM86GL5D
2025-06-26,1,GXRCJFT1OM86GL5D
2024-11-22,1,2UKULBV1L1OJTOR9
2024-12-20,0,2UKULBV1L1OJTOR9
2025-01-27,1,2UKULBV1L1OJTOR9
2025-02-09,1,2UKULBV1L1OJTOR9
2025-01-08,1,VMPDYQAOYOL8ZI3I
2025-04-15,0,VMPDYQAOYOL8ZI3I
2025-04-24,1,VMPDYQAOYOL8ZI3I
2025-05-10,1,VMPDYQAOYOL8ZI3I
2025-06-30,0,VMPDYQAOYOL8ZI3I
2025-07-12,1,VMPDYQAOYOL8ZI3I
2025-08-28,1,VMPDYQAOYOL8ZI3I
2024-02-27,1,SMBHFJU1F1SDC2B2
2022-11-12,1,0UIXVQ2TVB3FO3IK
2022-11-26,1,0UIXVQ2TVB3FO3IK
2022-12-14,1,0UIXVQ2TVB3FO3IK
2023-01-01,1,0UIXVQ2TVB3FO3IK
2023-01-15,1,0UIXVQ2TVB3FO3IK
2023-02-20,1,0UIXVQ2TVB3FO3IK
2023-08-17,1,PXFJA51RBULIPNKS
2023-09-26,0,PXFJA51RBULIPNKS
2022-06-29,1,CYD5TKJ0THI6SL56
2023-04-14,1,CYD5TKJ0THI6SL56
2023-06-11,1,CYD5TKJ0THI6SL56
2024-10-03,0,0FMBZXPJDMFF43IO
2024-10-16,1,0FMBZXPJDMFF43IO
2024-11-06,1,0FMBZXPJDMFF43IO
2024-12-17,1,0FMBZXPJDMFF43IO
2025-01-05,0,0FMBZXPJDMFF43IO
2025-02-02,0,0FMBZXPJDMFF43IO
2025-03-05,1,0FMBZXPJDMFF43IO
2025-03-20,1,0FMBZXPJDMFF43IO
2025-06-28,1,0FMBZXPJDMFF43IO
2024-11-25,1,21GJ5B185UD7PROS
2023-08-16,1,ET0Q0QDU0A3FJ3I3
2023-09-02,1,ET0Q0QDU0A3FJ3I3
2023-11-04,1,ET0Q0QDU0A3FJ3I3
2023-12-23,1,ET0Q0QDU0A3FJ3I3
2024-01-15,1,ET0Q0QDU0A3FJ3I3
2024-03-09,1,ET0Q0QDU0A3FJ3I3
2024-03-12,0,ET0Q0QDU0A3FJ3I3
2024-04-23,1,ET0Q0QDU0A3FJ3I3
2024-05-03,1,ET0Q0QDU0A3FJ3I3
2024-05-11,1,ET0Q0QDU0A3FJ3I3
2024-05-18,1,ET0Q0QDU0A3FJ3I3
2024-06-01,1,ET0Q0QDU0A3FJ3I3
2024-06-05,0,ET0Q0QDU0A3FJ3I3
2024-08-21,1,ET0Q0QDU0A3FJ3I3
2024-08-27,1,ET0Q0QDU0A3FJ3I3
2024-09-18,1,ET0Q0QDU0A3FJ3I3
2024-11-08,1,ET0Q0QDU0A3FJ3I3
2024-11-11,1,ET0Q0QDU0A3FJ3I3
2024-12-10,0,ET0Q0QDU0A3FJ3I3
2025-02-11,1,ET0Q0QDU0A3FJ3I3
2025-02-15,1,ET0Q0QDU0A3FJ3I3
2025-04-13,0,ET0Q0QDU0A3FJ3I3
2025-07-31,1,ET0Q0QDU0A3FJ3I3
2024-05-04,1,EXOA9K42JYNWE6XZ
2024-12-02,1,EXOA9K42JYNWE6XZ
2024-12-21,1,EXOA9K42JYNWE6XZ
2025-01-09,0,EXOA9K42JYNWE6XZ
2025-02-14,1,EXOA9K42JYNWE6XZ
2025-03-13,1,EXOA9K42JYNWE6XZ
2022-08-18,1,2T636HVK619OT9S9
2022-11-19,1,2T636HVK619OT9S9
2023-01-05,1,2T636HVK619OT9S9
2022-08-05,1,011E1QBC19L8DI3N
2022-08-21,1,011E1QBC19L8DI3N
2024-07-01,1,CF33K5VOF133TKN9
2024-07-06,1,SYSL7OULR172CZH2
2024-10-12,1,SYSL7OULR172CZH2
2025-06-06,0,P4F43QZ4KH3F93IF
2025-08-15,1,P4F43QZ4KH3F93IF
2024-01-31,1,0X68LXM7WT680I3R
2024-03-26,0,0X68LXM7WT680I3R
2024-07-22,1,0X68LXM7WT680I3R
2024-07-24,1,0X68LXM7WT680I3R
2024-07-28,1,SUE3OUVF91EJTOR9
2024-12-11,1,SUE3OUVF91EJTOR9
2025-03-20,1,SUE3OUVF91EJTOR9
2025-03-30,1,SUE3OUVF91EJTOR9
2025-07-30,1,SUE3OUVF91EJTOR9
2022-03-30,1,EMAPIROVNAA67L5L
2022-05-17,1,EMAPIROVNAA67L5L
2022-05-21,1,EMAPIROVNAA67L5L
2022-05-24,1,EMAPIROVNAA67L5L
2022-05-27,1,EMAPIROVNAA67L5L
2022-10-31,1,EMAPIROVNAA67L5L
2022-11-04,1,EMAPIROVNAA67L5L
2022-11-17,0,EMAPIROVNAA67L5L
2022-12-14,1,EMAPIROVNAA67L5L
2022-12-19,1,EMAPIROVNAA67L5L
2023-05-01,1,EMAPIROVNAA67L5L
2023-06-04,1,EMAPIROVNAA67L5L
2023-07-17,1,EMAPIROVNAA67L5L
2023-08-31,1,EMAPIROVNAA67L5L
2023-09-02,1,EMAPIROVNAA67L5L
2023-09-10,1,EMAPIROVNAA67L5L
2023-12-20,1,EMAPIROVNAA67L5L
2024-02-14,1,EMAPIROVNAA67L5L
2024-04-01,1,EMAPIROVNAA67L5L
2024-05-07,1,VFCKFT093YCKUF8J
2024-08-04,1,VFCKFT093YCKUF8J
2025-03-09,1,VFCKFT093YCKUF8J
2025-07-04,1,VFCKFT093YCKUF8J
2024-09-14,1,2MUY2V1NZUURPS9S
2024-09-15,0,2MUY2V1NZUURPS9S
2024-09-17,1,2MUY2V1NZUURPS9S
2024-10-26,1,2MUY2V1NZUURPS9S
2025-03-30,1,2MUY2V1NZUURPS9S
2025-04-01,1,2MUY2V1NZUURPS9S
2023-07-10,1,GUMH392TKBSFO3IK
2023-11-30,1,GUMH392TKBSFO3IK
2023-01-09,1,CXD4NGUD81YLCWQ2
2023-01-16,1,CXD4NGUD81YLCWQ2
2023-05-25,1,CXD4NGUD81YLCWQ2
2023-06-01,1,CXD4NGUD81YLCWQ2
2023-06-17,1,CXD4NGUD81YLCWQ2
2023-06-28,1,CXD4NGUD81YLCWQ2
2025-04-13,1,245YJUV3O1E9TJ79
2025-07-18,0,245YJUV3O1E9TJ79
2025-07-26,1,245YJUV3O1E9TJ79
2023-12-20,1,PYGALZHGWJJ82I38
2024-01-04,1,PYGALZHGWJJ82I38
2022-05-21,1,GFL13UPJKMEF43IO
2022-06-24,1,GFL13UPJKMEF43IO
2022-06-30,1,GFL13UPJKMEF43IO
2022-07-17,1,GFL13UPJKMEF43IO
2022-12-05,1,GFL13UPJKMEF43IO
2022-12-23,1,GFL13UPJKMEF43IO
2024-10-24,1,S194REU6S11ZCDA2
2023-05-23,1,VTWB3ODUKARFJ3I3
2024-02-10,1,VTWB3ODUKARFJ3I3
2022-08-31,1,VXXM6PYSL4TNV8F7
2022-10-19,1,VXXM6PYSL4TNV8F7
2022-12-22,1,VXXM6PYSL4TNV8F7
2023-03-10,1,VXXM6PYSL4TNV8F7
2023-03-12,1,VXXM6PYSL4TNV8F7
2023-06-01,0,VXXM6PYSL4TNV8F7
2023-06-30,1,VXXM6PYSL4TNV8F7
2023-08-03,1,VXXM6PYSL4TNV8F7
2023-08-16,0,VXXM6PYSL4TNV8F7
2023-11-13,0,VXXM6PYSL4TNV8F7
2023-12-03,1,VXXM6PYSL4TNV8F7
2023-12-06,1,VXXM6PYSL4TNV8F7
2023-12-22,1,VXXM6PYSL4TNV8F7
2023-08-05,1,STTOCUJKJ1EOS9S9
2023-11-29,0,STTOCUJKJ1EOS9S9
2024-04-18,1,STTOCUJKJ1EOS9S9
2024-06-12,1,STTOCUJKJ1EOS9S9
2024-06-14,1,STTOCUJKJ1EOS9S9
2024-07-22,1,STTOCUJKJ1EOS9S9
2024-08-19,1,STTOCUJKJ1EOS9S9
2024-12-16,1,STTOCUJKJ1EOS9S9
2025-02-02,1,STTOCUJKJ1EOS9S9
2025-02-09,1,STTOCUJKJ1EOS9S9
2025-06-17,1,STTOCUJKJ1EOS9S9
2025-06-25,1,STTOCUJKJ1EOS9S9
2025-08-16,1,STTOCUJKJ1EOS9S9
2022-11-10,1,G1RIAS8PNBB6QL5W
2022-11-29,0,G1RIAS8PNBB6QL5W
2022-12-19,1,G1RIAS8PNBB6QL5W
2023-05-04,1,G1RIAS8PNBB6QL5W
2022-04-24,1,PFTOC4JOF1G3SKN9
2022-07-27,1,PFTOC4JOF1G3SKN9
2023-08-09,1,2YPDTVZIDUUS97JS
2023-08-17,1,2YPDTVZIDUUS97JS
2023-09-25,1,2YPDTVZIDUUS97JS
2023-11-21,1,2YPDTVZIDUUS97JS
2023-12-12,1,2YPDTVZIDUUS97JS
2024-01-30,1,2YPDTVZIDUUS97JS
2024-03-21,1,2YPDTVZIDUUS97JS
2024-07-02,1,2YPDTVZIDUUS97JS
2025-01-13,1,2YPDTVZIDUUS97JS
2025-03-09,0,2YPDTVZIDUUS97JS
2025-03-21,1,2YPDTVZIDUUS97JS
2025-03-25,1,2YPDTVZIDUUS97JS
2025-06-28,1,2YPDTVZIDUUS97JS
2025-07-04,1,2YPDTVZIDUUS97JS
2025-07-30,1,2YPDTVZIDUUS97JS
2025-08-30,1,2YPDTVZIDUUS97JS
2024-09-18,1,C4EKSJ34KH7F83IF
2023-04-04,1,GXA7YESZNM16AL5D
2024-08-22,1,VMT6JDWEWOO83I3I
2024-11-29,1,VMT6JDWEWOO83I3I
2024-12-20,1,VMT6JDWEWOO83I3I
2025-02-04,1,VMT6JDWEWOO83I3I
2025-06-17,1,VMT6JDWEWOO83I3I
2025-08-20,1,VMT6JDWEWOO83I3I
2025-07-01,1,EF59ETO93YCK7F8J
2023-12-10,0,SM2QME7W711DB2B2
2023-12-17,1,SM2QME7W711DB2B2
2024-05-18,1,SM2QME7W711DB2B2
2024-08-18,1,SM2QME7W711DB2B2
2022-08-23,1,S40QCUJ3O1E9SJ79
2022-09-01,1,S40QCUJ3O1E9SJ79
2022-09-10,1,S40QCUJ3O1E9SJ79
2022-10-15,1,S40QCUJ3O1E9SJ79
2023-02-12,1,S40QCUJ3O1E9SJ79
2023-02-17,1,S40QCUJ3O1E9SJ79
2022-09-12,1,0FP5GH9JKMEFR3IO
2022-09-29,1,0FP5GH9JKMEFR3IO
2022-10-01,1,0FP5GH9JKMEFR3IO
2022-12-09,1,0FP5GH9JKMEFR3IO
2022-12-16,0,0FP5GH9JKMEFR3IO
2023-02-08,1,0FP5GH9JKMEFR3IO
2023-02-11,1,0FP5GH9JKMEFR3IO
2023-02-23,1,0FP5GH9JKMEFR3IO
2023-04-08,1,0FP5GH9JKMEFR3IO
2023-04-30,1,0FP5GH9JKMEFR3IO
2023-05-13,1,0FP5GH9JKMEFR3IO
2023-05-22,1,0FP5GH9JKMEFR3IO
2024-02-12,1,21YKT3Z82UU19ROS
2024-05-26,1,21YKT3Z82UU19ROS
2023-04-21,1,ET411YKUKARAI3I3
2023-11-09,1,ET411YKUKARAI3I3
2023-12-22,0,ET411YKUKARAI3I3
2024-01-03,1,ET411YKUKARAI3I3
2024-02-15,0,ET411YKUKARAI3I3
2024-10-15,1,EXRXZBR2IYMTH6XZ
2025-01-27,1,EXRXZBR2IYMTH6XZ
2025-05-22,1,EXRXZBR2IYMTH6XZ
2025-04-14,1,2TFTQXJKJJE1S9S9
2025-05-17,1,2TFTQXJKJJE1S9S9
2025-06-05,1,2TFTQXJKJJE1S9S9
2022-07-22,1,01VRCU6CW89BKI3N
2023-01-31,1,01VRCU6CW89BKI3N
2022-04-05,1,SYBPLQ7LRZ1UBZH2
2022-04-06,1,SYBPLQ7LRZ1UBZH2
2022-06-05,1,SYBPLQ7LRZ1UBZH2
2022-08-21,1,SYBPLQ7LRZ1UBZH2
2022-08-27,1,SYBPLQ7LRZ1UBZH2
2022-09-07,1,SYBPLQ7LRZ1UBZH2
2022-10-09,1,SYBPLQ7LRZ1UBZH2
2023-01-12,1,SYBPLQ7LRZ1UBZH2
2022-07-27,1,P489YM34K37H83IF
2023-01-25,1,P489YM34K37H83IF
2023-03-16,1,P489YM34K37H83IF
2023-04-08,1,P489YM34K37H83IF
2023-06-15,1,P489YM34K37H83IF
2023-06-18,1,P489YM34K37H83IF
2023-09-26,1,P489YM34K37H83IF
2023-11-18,1,P489YM34K37H83IF
2024-01-11,1,P489YM34K37H83IF
2024-12-25,1,0XFGRJ25WSU1OI3R
2025-03-15,1,0XFGRJ25WSU1OI3R
2025-04-18,1,0XFGRJ25WSU1OI3R
2025-08-07,1,0XFGRJ25WSU1OI3R
2025-08-19,1,0XFGRJ25WSU1OI3R
2022-07-29,1,EMDZVYNKNWAO5L5L
2022-10-09,1,EMDZVYNKNWAO5L5L
2022-12-10,1,EMDZVYNKNWAO5L5L
2024-04-07,1,2MEBNFZHZ7U19S9S
2024-05-03,1,2MEBNFZHZ7U19S9S
2024-07-31,1,2MEBNFZHZ7U19S9S
2024-09-28,1,2MEBNFZHZ7U19S9S
2024-11-19,1,2MEBNFZHZ7U19S9S
2025-08-03,1,GUPQM1FQKFSBN3IK
2023-07-09,1,CXO92A7K8ZY4BWQ2
2025-03-19,1,24LB5QJAOJE1SJ79
2025-05-04,0,24LB5QJAOJE1SJ79
2025-07-09,1,24LB5QJAOJE1SJ79
2025-08-22,1,24LB5QJAOJE1SJ79
2025-01-16,0,PYYXGTLQWIJHFI38
2025-01-21,0,PYYXGTLQWIJHFI38
2024-10-30,1,GF3AWH95K9E1R3IO
2024-11-02,1,GF3AWH95K9E1R3IO
2025-01-31,1,GF3AWH95K9E1R3IO
2025-05-12,1,GF3AWH95K9E1R3IO
2023-10-11,1,S1S9J579SZ1UBDA2
2024-01-02,1,S1S9J579SZ1UBDA2
2024-02-09,1,S1S9J579SZ1UBDA2
2024-09-13,0,S1S9J579SZ1UBDA2
2024-09-16,1,S1S9J579SZ1UBDA2
2024-10-21,1,S1S9J579SZ1UBDA2
2024-11-01,1,S1S9J579SZ1UBDA2
2025-02-13,1,S1S9J579SZ1UBDA2
2025-02-28,1,S1S9J579SZ1UBDA2
2025-05-06,1,S1S9J579SZ1UBDA2
2025-06-01,1,S1S9J579SZ1UBDA2
2023-06-13,1,VTK56YKQKKRAI3I3
2023-09-07,1,VTK56YKQKKRAI3I3
2023-10-04,1,VTK56YKQKKRAI3I3
2023-10-07,1,VTK56YKQKKRAI3I3
2023-10-17,1,VTK56YKQKKRAI3I3
2023-10-26,1,VTK56YKQKKRAI3I3
2023-11-01,1,VTK56YKQKKRAI3I3
2023-12-02,1,VTK56YKQKKRAI3I3
2023-12-31,1,VTK56YKQKKRAI3I3
2024-01-10,1,VTK56YKQKKRAI3I3
2024-02-19,1,VTK56YKQKKRAI3I3
2024-04-10,1,VTK56YKQKKRAI3I3
2024-07-03,1,VTK56YKQKKRAI3I3
2025-03-26,1,VX6H59DXLRTMJ8F7
2025-06-04,1,VX6H59DXLRTMJ8F7
2025-08-19,1,VX6H59DXLRTMJ8F7
2025-08-24,1,VX6H59DXLRTMJ8F7
2023-01-24,1,STCFDXIHJJE1S9S9
2023-02-20,1,STCFDXIHJJE1S9S9
2023-02-23,1,STCFDXIHJJE1S9S9
2023-04-08,0,STCFDXIHJJE1S9S9
2023-05-08,0,STCFDXIHJJE1S9S9
2024-09-14,0,G1ACF11KN6B9QL5W
2024-09-22,1,G1ACF11KN6B9QL5W
2025-01-05,0,G1ACF11KN6B9QL5W
2025-05-25,1,G1ACF11KN6B9QL5W
2025-05-26,0,G1ACF11KN6B9QL5W
2022-03-03,1,PFCF6KIQFJGYSKN9
2022-04-17,1,PFCF6KIQFJGYSKN9
2022-10-02,0,2YT6B73AD7U197JS
2022-10-21,1,2YT6B73AD7U197JS
2022-12-13,1,2YT6B73AD7U197JS
2022-12-25,1,2YT6B73AD7U197JS
2024-12-11,1,C41U63GQK37H83IF
2024-05-19,0,GXDNKLX3N21UAL5D
2024-06-10,1,GXDNKLX3N21UAL5D
2024-07-20,1,GXDNKLX3N21UAL5D
2024-10-22,1,GXDNKLX3N21UAL5D
2024-11-28,1,GXDNKLX3N21UAL5D
2024-12-04,1,GXDNKLX3N21UAL5D
2022-08-21,1,2UQFZOIB9JE1SOR9
2022-09-22,0,2UQFZOIB9JE1SOR9
2022-10-02,1,2UQFZOIB9JE1SOR9
2022-11-14,1,2UQFZOIB9JE1SOR9
2022-11-25,1,2UQFZOIB9JE1SOR9
2022-12-22,0,2UQFZOIB9JE1SOR9
2022-07-13,1,VMC0XITQWNOA3I3I
2022-09-11,1,VMC0XITQWNOA3I3I
2022-11-09,1,EFL3LFNX3OCM7F8J
2022-11-20,0,EFL3LFNX3OCM7F8J
2022-11-22,1,EFL3LFNX3OCM7F8J
2023-01-18,1,EFL3LFNX3OCM7F8J
2023-01-19,0,EFL3LFNX3OCM7F8J
2023-10-03,1,EFL3LFNX3OCM7F8J
2022-08-10,1,SM91O25J7Z1UB2B2
2022-09-19,1,SM91O25J7Z1UB2B2
2022-10-27,1,SM91O25J7Z1UB2B2
2022-12-20,1,SM91O25J7Z1UB2B2
2023-02-02,1,SM91O25J7Z1UB2B2
2023-04-23,1,SM91O25J7Z1UB2B2
2023-05-25,1,SM91O25J7Z1UB2B2
2024-01-03,0,SM91O25J7Z1UB2B2
2024-08-01,1,SM91O25J7Z1UB2B2
2024-08-27,1,SM91O25J7Z1UB2B2
2024-09-20,0,SM91O25J7Z1UB2B2
2024-10-05,1,SM91O25J7Z1UB2B2
2024-10-07,0,SM91O25J7Z1UB2B2
2023-02-21,0,0ULB63EQKFSBN3IK
2023-03-15,0,0ULB63EQKFSBN3IK
2023-07-06,1,0ULB63EQKFSBN3IK
2023-10-27,1,0ULB63EQKFSBN3IK
2024-02-17,1,0ULB63EQKFSBN3IK
2024-02-22,1,0ULB63EQKFSBN3IK
2024-06-20,1,0ULB63EQKFSBN3IK
2024-12-02,0,0ULB63EQKFSBN3IK
2025-02-15,1,0ULB63EQKFSBN3IK
2025-03-13,1,0ULB63EQKFSBN3IK
2025-05-20,1,0ULB63EQKFSBN3IK
2023-02-18,1,PXXUXN3Q674Y9NKS
2023-06-08,1,PXXUXN3Q674Y9NKS
2024-01-26,1,S4414JIAGJE1SJ79
2024-03-20,1,S4414JIAGJE1SJ79
2024-06-09,1,S4414JIAGJE1SJ79
2024-07-23,1,S4414JIAGJE1SJ79
2024-10-01,0,S4414JIAGJE1SJ79
2024-10-22,1,S4414JIAGJE1SJ79
2025-02-16,1,S4414JIAGJE1SJ79
2025-03-08,1,S4414JIAGJE1SJ79
2025-03-26,1,S4414JIAGJE1SJ79
2025-05-02,1,S4414JIAGJE1SJ79
2025-07-09,1,S4414JIAGJE1SJ79
2024-07-16,1,CYRHRLYKALHJXL56
2024-10-02,0,CYRHRLYKALHJXL56
2024-12-04,1,CYRHRLYKALHJXL56
2024-12-06,1,CYRHRLYKALHJXL56
2025-06-02,1,CYRHRLYKALHJXL56
2025-07-17,1,CYRHRLYKALHJXL56
2024-09-21,1,0FTMT385C9E1R3IO
2024-11-14,0,0FTMT385C9E1R3IO
2024-12-06,1,0FTMT385C9E1R3IO
2025-01-04,1,0FTMT385C9E1R3IO
2025-01-21,1,0FTMT385C9E1R3IO
2025-03-19,1,0FTMT385C9E1R3IO
2025-06-24,1,0FTMT385C9E1R3IO
2025-08-19,1,0FTMT385C9E1R3IO
2024-01-09,1,210U0R3B47U19ROS
2024-01-28,1,210U0R3B47U19ROS
2024-06-06,1,210U0R3B47U19ROS
2025-03-07,1,210U0R3B47U19ROS
2025-03-19,1,210U0R3B47U19ROS
2023-01-05,0,ETGA93CQSKRAI3I3
2024-05-18,1,EXAYG6QFYDMTH6XZ
2024-08-09,1,EXAYG6QFYDMTH6XZ
2024-09-20,1,EXAYG6QFYDMTH6XZ
2025-01-08,0,EXAYG6QFYDMTH6XZ
2025-03-24,1,EXAYG6QFYDMTH6XZ
2025-05-15,0,EXAYG6QFYDMTH6XZ
2023-12-08,1,2T8J49IHGJE1S9S9
2022-12-11,1,01U8ZIUQJ89BKI3N
2022-12-28,1,01U8ZIUQJ89BKI3N
2023-01-11,1,01U8ZIUQJ89BKI3N
2023-07-12,1,01U8ZIUQJ89BKI3N
2023-07-23,1,01U8ZIUQJ89BKI3N
2023-09-29,1,01U8ZIUQJ89BKI3N
2023-10-21,1,01U8ZIUQJ89BKI3N
2023-12-30,1,01U8ZIUQJ89BKI3N
2024-01-18,0,01U8ZIUQJ89BKI3N
2024-01-31,1,01U8ZIUQJ89BKI3N
2024-04-17,1,01U8ZIUQJ89BKI3N
2024-05-25,1,01U8ZIUQJ89BKI3N
